ensgene,baseMean,log2FoldChange,lfcSE,pvalue,padj,gene_name
ENSG00000187790.12,59.87852469394213,0.08216041538452448,0.31675034916024974,0.6761024192053512,0.8405980761660697,FANCM
ENSG00000187792.5,16.815648131162277,-1.2773390642904643,0.5368320055084255,0.0012340984934643522,0.011560349829917788,ZNF70
ENSG00000187824.9,28.104969396352587,-0.7345772032700646,0.3901214780888907,0.009073465145311916,0.053044573989245274,TMEM220
ENSG00000187837.4,336.84358307070903,0.34098359945851264,0.36569836478803697,0.1403968381760484,0.34930066988994923,H1-2
ENSG00000187838.17,131.64067068368692,-2.25279035016374,0.388190533683787,3.6288217340760247e-10,2.660940840379726e-8,PLSCR3
ENSG00000187840.5,37.33708450196042,-0.7545323364875397,0.3918760637760711,0.007857480366187714,0.04763029987308188,EIF4EBP1
ENSG00000187860.11,7.461639093880251,-0.012896897754784082,0.33948752832544093,0.9398960539638712,0.9745508803415872,CCDC157
ENSG00000187866.10,66.92462813953559,-0.4960974039001524,0.34416967252785596,0.041925664207694474,0.15773896416125632,PABIR1
ENSG00000187905.11,7.9505513326519734,-0.10418709165686403,0.34992789840993926,0.5643340239093624,0.7710831248346818,LRRC74B
ENSG00000187954.14,89.4554995248864,0.0980020041080644,0.21567487950502257,0.588841431715533,0.7886878412224447,ZFTRAF1
ENSG00000187957.8,574.1898849434772,-0.06906889416782637,0.16311019896605042,0.6410180219279042,0.8203851741648387,DNER
ENSG00000187961.15,30.719533955933148,-1.1550339459577972,0.3820574421366582,2.3066729322487962e-4,0.002987721948997277,KLHL17
ENSG00000187994.14,7.712831613499662,-0.06198733941005133,0.33664473997880945,0.7329005036090566,0.8732056734998956,RINL
ENSG00000188010.16,41.35337898675482,0.13326801205477645,0.3184521730529289,0.5095282377798503,0.7296782481183725,MORN2
ENSG00000188015.10,7.008935549777961,-0.0464548823004971,0.36689488739937526,0.7456309354395947,0.8813294330930438,S100A3
ENSG00000188021.9,234.66932925322678,0.3824691253327816,0.17256333981500416,0.014042574738735165,0.0728792529914798,UBQLN2
ENSG00000188026.13,51.09089902667701,0.3712008059091043,0.27872242365035427,0.0836827241485048,0.25184216122273984,RILPL1
ENSG00000188033.10,12.613706898121343,0.1148475999084652,0.31213180973316307,0.567014558931275,0.7735058580979854,ZNF490
ENSG00000188060.8,81.682317632597,-0.7575687548193741,0.3121828935488524,0.0025146879828998434,0.020282572086795368,RAB42
ENSG00000188064.10,104.68624794088262,0.1304352954090578,0.2442315978344976,0.5021765573564227,0.7241858416008404,WNT7B
ENSG00000188070.9,37.61281926803903,-0.0967813385443967,0.24579091591219376,0.6158897374893338,0.805346057164586,ZFTA
ENSG00000188092.15,191.99555343170837,-0.043733633395548796,0.24163360901156083,0.8174950173229661,0.9180038745611498,GPR89B
ENSG00000188112.10,6.373258507344093,0.057280136898598864,0.35316174855028787,0.7317549138024715,0.8726968530526205,C6orf132
ENSG00000188130.14,69.57062554513617,-2.032592967326514,0.2874143835385526,1.139762779625455e-13,1.6715295216464067e-11,MAPK12
ENSG00000188153.14,404.9327226309248,-0.20147897469653697,0.19876546269331644,0.24085465098919834,0.4852773853700859,COL4A5
ENSG00000188157.15,660.8059457650099,-1.0085954153866656,0.26673903436721286,1.843177789266075e-5,3.7133089908124073e-4,AGRN
ENSG00000188158.17,73.1660922878686,-0.017298338741533643,0.23189623776499543,0.924084128940403,0.9679428181106027,NHS
ENSG00000188177.15,46.638895253679166,0.879335576213535,0.3462242847867311,0.0014324979333399184,0.013121450176509836,ZC3H6
ENSG00000188185.13,6.032252771578756,0.2589273915497814,0.46671874263135504,0.1273955368753064,0.3282727616554513,LINC00265
ENSG00000188186.11,143.0780469239264,-0.4656130876328497,0.2493734186374421,0.022779684753404236,0.10210059820955647,LAMTOR4
ENSG00000188191.16,116.84725335398035,0.2928331749204601,0.24199250434254893,0.13677963356105163,0.3433934889295368,PRKAR1B
ENSG00000188199.11,4.476874627278014,-0.02265209822398869,0.38197640319453674,0.8243853098661137,0.9214975153020925,NUTM2B
ENSG00000188215.10,32.734617620267684,0.15834776161346584,0.27623472241673697,0.43696602946357166,0.6753017708934297,DCUN1D3
ENSG00000188219.16,4.994448294725313,0.027396892540259406,0.3823038549713338,0.7950059669919359,0.9072953212118663,POTEE
ENSG00000188227.14,9.059401307358852,0.4371832560392361,0.5990131278673233,0.0609792404578322,0.20485119719319542,ZNF793
ENSG00000188229.6,1723.3187079597105,-0.06845980904065861,0.12909311388460873,0.572646652049274,0.777533866331513,TUBB4B
ENSG00000188234.15,31.60179597373807,-1.1436783299927995,0.5965878256496662,0.003602356047737326,0.02651512905293545,AGAP4
ENSG00000188243.14,340.82585703354687,0.3918234269995816,0.3378602473440768,0.09335149888710681,0.26963597910234005,COMMD6
ENSG00000188283.12,23.054510259545694,-0.09927691405628475,0.2964146612192934,0.6201254098332603,0.8074358438869533,ZNF383
ENSG00000188290.11,53.714068705175634,-2.0988405271221664,0.377156510465723,1.7378117835835903e-9,1.1395199478988745e-7,HES4
ENSG00000188312.15,19.895429001658965,0.1397848125134991,0.2991153172084305,0.49392283478445487,0.7179594525871449,CENPP
ENSG00000188313.13,75.18684415066208,0.3147630350113748,0.25869919703023475,0.12356443153223029,0.32266806082100113,PLSCR1
ENSG00000188315.8,24.038191680115492,0.16227463305608497,0.33453738832753155,0.4235551208357427,0.66492498769322,C3orf62
ENSG00000188321.14,4.726310606863089,0.26410589531115347,0.47367725264192495,0.1171588217244673,0.31209554091797065,ZNF559
ENSG00000188342.13,158.8964501721004,0.3819817665408185,0.2083343271435656,0.03345277885325829,0.13435290070070374,GTF2F2
ENSG00000188352.13,324.25916173380296,0.4915892237739538,0.18669152530809766,0.003244727689613798,0.024542825145430477,FOCAD
ENSG00000188419.14,88.75661259894254,0.17152353345293167,0.23336403509076367,0.36730856647511245,0.6173833891684107,CHM
ENSG00000188428.20,35.823172189256354,-0.09024935943170263,0.27116646490484214,0.6492797863007813,0.8251151636171389,BLOC1S5
ENSG00000188483.8,315.3137902229675,0.2654863738159858,0.19446666570586588,0.11805640018017416,0.3130192927794314,IER5L
ENSG00000188486.4,7.485548388916109,-0.08435020479778679,0.35684855074233807,0.6176554113814764,0.8059974733665741,H2AX
ENSG00000188493.15,23.011087453650667,0.07900964647640463,0.3243666443842554,0.6824018311980213,0.8447310428348873,ACTMAP
ENSG00000188505.5,9.24184891414111,-4.37569047938199,1.1336956269821314,2.2484047705576797e-5,4.4060334289707176e-4,NCCRP1
ENSG00000188517.17,7.310541187698327,0.3490672564478519,0.49830062458403257,0.10443280551794938,0.2902117022125737,COL25A1
ENSG00000188522.16,73.02471992653616,0.03364245810357779,0.22296211127527832,0.8564348812062632,0.9382261321102188,FAM83G
ENSG00000188529.15,714.3134151744779,0.1792217153669715,0.1854533641565013,0.27449550258879324,0.5245810425424529,SRSF10
ENSG00000188542.10,19.715355210743667,-0.8207737494337861,0.5956704505920802,0.015192325590493128,0.07726594094279969,DUSP28
ENSG00000188549.13,8.084931142984214,-2.0113928385701985,0.8826393988529132,0.0011618504314086565,0.010989235807200183,CCDC9B
ENSG00000188554.15,328.62731199722526,0.092978288177809,0.17006630795358088,0.5453079910235861,0.7593889819859801,NBR1
ENSG00000188559.16,36.38003231703792,0.2010759140209417,0.32418762133639434,0.33976797370250494,0.5908282068919705,RALGAPA2
ENSG00000188566.15,32.91647631061695,-0.14674881718005187,0.30131062570763256,0.4723097381696158,0.7019540720164967,NDOR1
ENSG00000188603.22,217.4877682404067,-0.4627702606913639,0.20337454298226004,0.009159080885814493,0.05345344638494817,CLN3
ENSG00000188612.12,2109.7683468161654,0.30049443135067466,0.27444159708318705,0.1523577936251512,0.3668799341902255,SUMO2
ENSG00000188613.7,12.865668055321255,-0.3836994965636856,0.46681484032320375,0.10434445293318606,0.29002526870913486,NANOS1
ENSG00000188636.4,317.1640442560147,0.18214473011964827,0.1559090401120043,0.20328835402913242,0.4376716433470145,RTL6
ENSG00000188641.14,19.916108292592913,0.23969044384907576,0.3488036330634534,0.26383781579801635,0.5124649581816224,DPYD
