gene_symbol,log2FoldChange_all_24hrs_genes,log2FoldChange_all_48hrs_genes,log2FoldChange_all_72hrs_genes,log2FoldChange_all_96hrs_genes,log2FoldChange_all_CDK11i_genes
RTL8C,0.2160846621766969,-0.42531020026792715,-0.6102786059953119,-0.17278291867907858,0.1930250259250405
RTN1,-0.033330033832678505,-0.430130477339692,-0.17227921774090027,-0.013328845928630895,0.03146148100245029
RTN2,-0.09488163786913119,0.8133591398938514,0.10273429805299389,-0.35935143346195636,-0.917870754458059
RTN3,0.21242416804886827,-0.06351466408775233,-0.2779244646532146,-0.40227201475154367,-0.2501147199716605
RTN4,0.20157763926320738,0.24751173306919,-0.19462080993158037,0.3102668420808891,0.28437922946233873
RTN4IP1,0.1505303522406708,-1.0198558998718943,-0.7734131325831705,-1.0798015727069636,-0.6704905013630222
RTN4R,0.1694895240567388,-0.03959766289328371,0.3579203687121415,0.05198081277524371,-1.422839558182779
RTN4RL2,-0.0620534448002064,0.15436935240491642,-0.03916355197644241,0.1023976547695025,-1.310382739967829
RTRAF,-0.1655882139001783,-0.2612071328809387,-0.31509200031304624,-0.1463901169573735,0.15415891969484946
RTTN,-0.18266485518432438,-0.21990931669944444,-0.6499202374359176,-0.3757044848018601,0.6078300901243489
RUBCN,0.46015828545329696,0.6341697665629635,0.8043896711313726,1.1442136074692437,0.04910679200018416
RUFY1,0.09853580295843238,0.67237454704436606,0.31744553928083336,0.40165611823625097,-0.4456593311688734
RUFY2,-0.34826573293237545,-0.27310450925491686,-0.1640267208726371,-0.49131132755820517,0.3683030146456325
RUFY3,0.21752514514429908,0.6153845285904971,0.2632129939380004,0.08488186461676572,0.07727480818756963
RUNDC1,0.10578959363689547,0.1113009279234135,0.28592536264613383,0.0595756905162851,0.13460309483392235
RUNDC3B,-0.22801868746387308,0.04654522270519362,-0.14691905156662907,-0.24068189194977252,-0.48434332693561594
RUNX1,0.24650227815824804,0.5009937506304387,0.2596632165266506,0.9094641134807419,0.3014785940453968
RUNX2,-0.12206164347791355,1.8611219115978785,1.0659216862362437,-0.7119895836009054,-0.42509770462577046
RUNX3,0.014896804643409145,0.4486918844243424,0.47168001799579745,0.07415430758755565,-0.07531945911995586
RUSC1,0.12829884699142982,-0.27990497009753557,0.1239530846995057,0.0013870024070059218,-0.6049154209446953
RUSC2,0.27011079203995236,0.12358132294201939,-0.006717664589498703,0.4971368386291676,1.2105048987708795
RUSF1,-0.114930964718309,0.36373284883789336,-0.05629713101138029,-0.3035326047767152,-1.0051854599339152
RUVBL1,-0.20474903830683738,-0.4287200923150617,-0.6868689533840114,-0.4587696500906967,-0.5639672723364785
RUVBL2,0.20219621166169513,-0.1902441013335564,-0.3953385087606752,-0.43949457699871075,-0.7054877896676295
RWDD1,0.21541305472256353,0.27415055912725095,0.41188532074931955,0.5416902884300718,0.38625170464076064
RWDD2A,-0.42270082584477864,-0.3203749142422809,-0.06459763410226142,-0.642038602960056,-0.7816228911466951
RWDD2B,-0.6417878916344983,-0.20932784232690868,-0.030947068605582474,0.14368611260594055,-2.6241990574947667
RWDD3,-1.0023081315776672,-0.34094028733795817,-0.3284449728835533,-0.5639189180073737,-0.33512848461299605
RWDD3-DT,0.14194643652734934,0.27370823482504625,0.03252762635495991,NA,0.2960662179195029
RWDD4,-0.20763044242684137,-0.6787300973301305,-0.5034942601186161,-0.05882588948502229,-1.107622623276259
RXRA,0.098694415074092,0.32554632125338867,0.754459041543819,0.45885692976884146,0.7892156343935623
RXRB,0.5981021271336376,0.3937116683019524,0.21035702568347764,0.45258172735255736,0.30704413241990447
RXYLT1,-0.16783320790303027,-0.04028605195141208,0.18881412594911767,0.04724287663965765,-0.6226083385812807
RYBP,0.2560042297821619,0.4612024188126189,0.1562605005325782,0.2672652203779395,1.0894708585217394
RYK,0.021430570528656847,0.01865014114459093,-0.16141903113783254,-0.17890283680668362,0.4542839510670763
RYR1,-0.5994680799301658,-0.010627756632233719,0.7459511975574258,0.8785463043598654,-1.005143876959081
S100A10,0.5413165170259997,0.6409416853148814,0.18060460931749425,0.31007387445126566,-0.1565579276320448
S100A11,0.3161451999772692,0.7595745787860068,0.7818022152488836,0.9123584888971571,0.14458982242313126
S100A13,-0.004614990289131971,-0.2683565075519264,-0.14412740507237964,-0.39037936223970016,-0.3405547333612003
S100A16,0.2557894555435093,0.03318127046914442,0.33948611939588397,0.32958733527488615,-0.4587759828279178
S100A2,1.5170374656596195,2.322544786748736,2.2008048931056594,1.8837662157112123,-0.0248931337850883
S100A3,0.19297823930096408,1.7101460252098744,1.8808950939843192,0.35327244032830346,-0.19111388857681352
S100A4,0.19702808837442068,2.2964713324337276,2.1406176142305524,2.1333953582053815,-0.31436938578158496
S100A6,0.7575492471341064,1.977190075606831,2.0301375686917256,2.1144345518161813,-0.1516165809821241
S100B,-8.566657683755845e-4,0.31045251337607005,0.12182299946597915,0.49065733452855037,-1.2718849130498433
S100PBP,-0.3108191647077362,-0.38283450424344384,-0.47368345268016565,-0.23766205758997863,-0.40612365387402644
S1PR1,0.16646835646456287,1.9884813363308522,2.779059211068674,0.22429163034478333,0.11421952811999123
S1PR2,-0.4444581189606265,-0.17092404471093964,0.07938395987154749,-0.035183140300248585,-1.1386482125901944
S1PR3,-0.050117121637559145,-0.16549649873979994,-0.43592235445954736,-0.5349074578930727,0.3211364830014942
S1PR5,-0.6998176087418128,-0.8242687634175554,-0.518223657489036,-0.9545089026934186,-0.5550202478592046
SAA1,1.0679859503966884,1.9713750171911757,2.396361723116173,0.7635062586198567,0.03474032695911657
SAAL1,-0.13188069406229994,-0.8351656565273762,-0.8749850875113812,-0.9355209558869022,0.453388949344047
SAC3D1,-1.4912785996475353,-1.3473624162875548,-0.9092946762890844,-0.669472470886782,-1.6198967301798932
SACM1L,-0.018389772705192663,-0.36671483036447117,-0.07432516253779081,-0.24882739100217044,0.8776819547893774
SACS,0.02968546862073141,-0.15993746620656007,0.15236663749977447,0.11626425400775076,-0.3344728187788729
SAE1,0.20091789725356535,-0.27952306310420194,-0.5799295679668914,-0.1899425680555019,0.2491494948664854
SAFB,0.4318578780403178,0.22239354395694197,0.047189706238144453,0.05542078585673274,1.418883240448618
SAFB2,0.3079992060254262,0.3876348843681398,0.6530736906182777,0.43962691769637,0.8934130773619723
SALL1,-0.05895453477286047,-0.4226664353117056,-0.19331851851914814,0.21237970359230196,0.30962103704233973
SALL2,-1.7498347914470382,-1.134449571821761,-1.1077071194672656,-1.135997978006796,-1.1471151420443497
SAMD1,-0.15553829708297234,-0.3640270241473145,-0.15583445825551617,0.04086063462173217,-0.4812997181967214
SAMD10,0.21744804320372618,0.18191190822934744,-0.5198656004212291,0.2486174399031599,-2.0246322842897975
SAMD11,-0.0717326049337799,-0.5133054366428428,-0.6523799267573828,0.3860085645155746,-0.8861683736519768
SAMD12,0.018324974129338898,0.36433646594270597,0.5391228385017648,0.8579696772715839,-0.38495725885255744
SAMD13,-0.057323148845693055,0.10856870620418996,-0.1634937911277988,NA,NA
SAMD14,-0.3161796340915085,-0.27597425507459217,-0.3116506914657857,-0.9328858792034526,-1.6581286294251398
SAMD4A,-0.6059943568613512,-0.42525933070170147,-0.4323619678479294,-0.18485866283790284,-0.07589717865491429
SAMD4B,0.02238403672095184,0.01839119995795847,0.10680586239609371,0.26881254548218864,-0.37688107639769985
SAMD5,0.022651457832457086,0.10105700537554618,0.16263114301757026,0.15399501211117614,0.04200861843978526
SAMD8,0.044717609805775355,0.051571797322344036,0.08135937310288098,0.10317567188463041,0.8882358192561681
SAMD9,0.18006681955169349,1.168991597356204,1.541128733289012,0.8639793082522604,0.9720338932302798
SAMD9L,0.3686204337099486,1.3188660333254503,0.876336576505997,0.3358404223449735,0.13950996696280546
SAMHD1,0.2495540457655733,-0.2650643134476937,0.04777559056883774,0.06791547643934104,-0.47091913907289545
SAMM50,-0.00957836821436028,-0.003422200725893028,0.034737174376286394,-0.08193846722133259,-0.3212519479756696
SAMMSON,-0.7476639340287713,-1.1236938930496814,-2.9607511314684016,-2.3249978013356385,0.05869024057505462
SANBR,-0.16984473130311464,-0.1155618055462682,-0.061799147034403625,0.031104827288395923,-1.069464945471619
SAP130,-0.03268377384562445,-0.15362587258717678,-0.3817687179641845,-0.3690653417316226,-0.13061993474525188
SAP18,0.24095354764225232,0.08250224238466244,0.25609490288959097,0.2134020634659033,0.841626963326104
SAP30,-0.018908394476843796,-0.06982472711333496,-0.7314730419561569,-0.9783593278812979,-0.009689049039312728
SAP30-DT,-0.15045081870388044,-0.161767597402922,-0.9949566885324423,-0.7937401693343603,-0.4480493140338012
SAP30BP,0.3331108836450523,0.21615671451491936,0.5095967969052847,0.45013312972621106,0.49849884556254614
SAP30L,-0.4631305483738435,-0.3461523448233349,-0.07135620605827474,0.050969823910441636,0.1015119740755531
SAPCD2,0.3428605028979039,-0.03499548690669217,-0.8213984489510576,-0.7656170609757388,-1.5882402617530842
SAR1A,-0.06865689363367981,-0.7056754123379252,-0.5337543392112711,-0.6361972299897265,0.37771171543907095
SAR1B,0.012308996547751711,-0.566947720105598,-0.3514413448781197,-0.20608352922647258,0.5557767236595847
SARAF,-0.3086169714859029,-0.2664918034210822,-0.08304039356748671,0.007979265414475516,-0.2746587740622858
SARDH,-1.1733897684534722,0.07283297207816725,0.027316621523223415,0.28162329017235116,-1.9911937367853079
SARM1,-0.6828811528440719,-0.07722209105381117,0.3041031885240139,0.42992841868197845,-1.538443499041877
SARNP,0.5832251487712419,0.5069183286529125,0.4826204382875167,0.5943907211620791,0.8597073326475592
SARS1,0.3218481351531437,0.6163800741965052,-0.2504453107827863,0.3043241397326202,0.6104510557533422
SARS2,-0.17192098768196196,-0.3437238714419664,-0.6049920464741811,-0.7713221633422793,-0.8966859444913847
SART1,0.48667040682928475,0.5455607739457062,0.4141599284130904,0.5777021428352938,0.7541275744967149
SART3,0.29722811714067865,0.12302543798013385,0.2637571617068359,0.24355354674390609,1.0008717983118853
SASH1,0.17162988953512945,0.5603183022690186,0.2222397421545362,0.5402838241278771,0.41844550781944045
SASS6,-0.048185939436136395,-0.4773189100927891,-0.4703627827954957,-0.8137566855115996,0.8019541009849198
SAT1,0.13324393081702068,0.8347759783977323,0.6152418835407932,0.9379454863636834,2.0682073146715028
SAT2,0.3405663892587168,1.2974893837852346,1.533699550000811,1.2330993026422588,0.6868507292762306
SATB1,-0.30142213194746925,-0.09277987520890922,-0.26435780824423044,-0.4841333062457405,0.12362757589087438
SATB2,-0.21483678186845345,-0.3748093038958338,-0.5678440889235234,-0.28021172514454235,0.7872440820888174
SATB2-AS1,-0.37675107615622305,-0.06989550909440266,-0.6266111400204951,-0.7130602256195532,0.3532300435916821
SAV1,0.08775147200469748,0.4986398533622816,0.7790086908403407,0.8197947500525247,0.9840369662093996
SAXO2,-0.13911142118626468,-0.33103797633098037,0.6860444210609746,0.717048569236629,-0.678336554547938
SAYSD1,-0.27820430884089625,-0.13987875251866413,0.08523847279194936,0.1682739143652677,-0.708669150923542
SBDS,-0.035373996857093096,-0.11696100039280971,0.32349767996025613,0.4519510367943127,0.770698087233078
SBF1,0.6781761396255208,0.00127976094972087,0.22445592309834364,0.15966695472020795,0.06787554092088555
SBF2,0.21783562866186565,0.6663096907875907,0.3367525351353449,0.41165772890581903,0.5691603690863463
SBF2-AS1,-2.050951778766538,-2.1130877923929092,-1.0051641526199004,-1.276606495890499,-0.7868192271113805
SBNO1,0.4785929547143099,0.5323231407813857,0.5439949914799358,0.45773189539809017,0.8850506074130886
SBNO1-AS1,-3.3496210551043846,-3.681503235950958,-5.387859866573771,-3.681980886379746,-0.5963387982087531
SBNO2,0.2693424633462683,0.2782051483142153,0.33011407419874206,-0.030957742576255214,0.4995739243565028
SBSN,0.32185831121745956,1.6174094186669405,3.2970523444208397,2.732572824584722,1.2469704809468558
SC5D,0.016495911646075185,-0.24132592801695663,-0.1405150110625465,-0.1655052238989831,0.33145308065153983
SCAF1,-0.044693037954505764,-0.11555624294262942,0.11509689689234841,-0.28088916690499083,0.11697635515021206
SCAF11,0.14947331053364257,0.11160691797635919,0.3224295922191166,0.13852179113263924,0.6288871509693347
SCAF4,0.39803163492601784,0.03580247723412866,-0.2267628973931758,-0.10511290888198685,1.0664212462920089
SCAF8,0.5437325499361428,0.7449724607969316,0.749415779248779,0.525771476809455,1.306238222506732
SCAI,0.40356592866651425,0.6076882192661994,0.48226415971180403,0.5638807666369295,-0.13313575964679825
SCAMP1,0.017715622662979734,0.1854790452478579,0.07529894816336767,0.22114564227514397,-0.11492490301824514
SCAMP1-AS1,-2.220106734575747,-0.5555042956857974,-2.1651955343183578,-0.45400484268948854,-0.32551239390308173
SCAMP2,-0.09748964943880217,-0.1789178910086149,-0.005745490267837865,0.12902199152281338,-0.02115321641823442
SCAMP3,0.12296646318134438,0.37751975683834127,0.6338288243566222,0.7996640147590321,-0.08635581643490449
SCAMP4,0.2104082192382413,-0.1453440930081687,0.21059104552394656,0.10616183505714998,0.04830417634257124
SCAMP5,0.15191350792534697,1.454681055632183,1.6357246322219616,2.0554794571349984,-0.3333901410042187
SCAND1,-1.008382965340813,-0.8274574779591504,-0.41598633426923914,-0.5741304683785011,-0.5169367735560791
SCAP,-0.011484020685830779,-0.03066088368189824,0.1738561523843776,-0.1258596613157813,-0.14511466336004675
SCAPER,0.01633708550119475,0.25429470206308075,0.1266495515899405,-0.06793329550239519,-0.718310414522894
SCARA3,-1.0309255401352038,-0.9290817510760088,-0.7637647233734015,-1.2035074762303177,-0.6665141014198757
SCARB1,0.1894689585521047,-0.27456125631142364,-0.16118065088146988,-0.19380062831850908,-0.39775951894272316
SCARB2,0.11032703916173799,0.22413562585166646,0.31220846791792134,0.5176293388212251,0.6922561483558923
SCARF1,0.5356006197066985,0.9022560797858323,0.5606022657686005,0.8739347572919357,-0.3809274179221261
SCARF2,0.26066986964833816,-0.2041684847309232,0.05537619629529901,0.49668726340297553,0.14383699657293422
SCARNA7,0.16919320432207713,NA,1.0806994704833293,0.9491239614417641,1.5100005474057263
SCARNA9,-0.18297153746889774,0.2631604462686643,0.21140845533970765,0.3217600996433878,-0.19114282418479003
SCARNA9L,-0.18297153746889774,0.2631604462686643,0.21140845533970765,0.3217600996433878,NA
SCAT1,-0.13473973331334962,-0.0837935438419477,-2.3332738010626937,-0.5282608659338538,-0.14574687539094344
SCCPDH,-0.027359337448630724,0.14348719305237218,0.24911640208215516,0.2651567962846254,-0.41540467908214396
SCD,0.5670674174482002,-0.6142893379137286,-0.891541370744725,-1.3189053979275795,-1.2960680779921772
SCD5,-0.7502471936587867,-1.205933947542143,-0.5861541584808265,-0.8379411515091109,-0.7055479723743526
SCFD1,0.23107952033735338,0.34625921069215754,0.3715314506745599,0.5969854835057904,1.121188965492779
SCFD2,-0.23166238282470966,-0.8178133950865663,-1.0900996957043885,-0.5945525303372561,0.4194636495967631
SCG2,-0.022225654720328374,0.1270485945378787,0.29035943715021534,0.002905720582110546,0.4147404398283309
SCG5,0.2818887317113839,0.24782857873845052,-0.22905118078584813,-0.06658533388878791,-0.4551832056082562
SCGB2B2,-0.3997143011182905,-0.07161664302497439,-0.06755252675666834,-0.32208963993939255,0.04724177719795252
SCHIP1,0.16199247269706674,-0.0814026304924713,0.10304707891106153,0.5365026700263088,0.5013508774439799
SCLT1,-0.4626871335685034,-1.3352567704073643,-1.8344339924521025,-1.5806036019588898,-0.03341292649963272
SCLY,-0.2064116334822973,-0.7628319736410764,-0.19782820075291396,-0.1915965641538593,-1.2423044449945846
SCMH1,0.21321981603582543,-0.030859325137772536,0.1733625592639429,-0.7448928011254436,-0.7788890637465375
SCML1,-0.0403917176660228,-0.4368032388441442,-0.34076983717682463,-0.4302479737239569,-0.1306254523575227
SCML2,-0.027724981189876957,-0.7251910484713026,0.13249431150497992,0.2031273519135282,0.6419863663073144
SCN1B,-0.555519174970643,-1.7298055363088163,-1.3392302435946009,-1.1721543825290028,-0.8125791168989935
SCN5A,-1.5998808037897227,-2.1168876608161677,-2.5992274449226715,-2.246903312656942,-2.130848759549876
SCN8A,-0.11768032869243326,0.6527232325492026,0.9123432019121198,1.2049085582273238,0.2663465047567437
SCN9A,0.1542103719848376,2.0905800727953725,0.24088704846887585,0.028596780908809186,0.17249727533875134
SCNM1,0.04441326508680534,0.28229960719985875,0.5146094553084217,0.533936736378589,0.6613473923341209
SCNN1A,0.021733149236362978,0.039595859072657565,0.29464845787958616,-0.05848739934350647,NA
SCO1,-0.26973438861949084,-0.39612405516917015,-0.2511565794110739,-0.23846127748216467,0.17149885140575555
SCO2,-0.11140716181282062,-0.1789327473382678,-0.0024322731788586653,-0.340918184338889,-0.9859268754383769
SCOC,-0.32020395565551785,-0.51197163444416,-0.5115817000833923,-0.18111907883265088,-0.40281855529482574
SCOC-AS1,-1.3152212061453827,-1.8450780571986656,-2.3911691637344292,-2.7622655451070255,-0.6315400055163484
SCP2,0.015886673084351453,-0.1904316446367825,0.221966936626346,0.2564182219705802,0.1317751342108354
SCPEP1,0.3965991760387717,0.45480100702083603,0.093381959597886,-0.17174257674189605,0.9073013121139152
SCRIB,-0.11316930411863745,-0.1262900039282796,0.24375279100509742,0.03623993969693649,-0.16064861275314904
SCRN1,0.12281650936165497,0.2776758942414889,0.1889356785041788,0.27510169957957437,-0.45002590114667385
SCRN2,-0.045412347004066975,-0.07342531284396815,-0.5594215495360727,-1.3295951856471753,-1.5530656811642143
SCRN3,-0.11387817310668613,-0.3113056814889904,-0.16512201069500002,-0.2968935516870309,-0.2777621170645814
SCUBE3,-0.14206381775700755,-0.39276271871682017,-0.6382212928065051,1.6064097841251372,-0.7104127733204555
SCX,-2.2648051170748467,-0.30283872000870643,0.8387189299783351,1.0320189803738322,-1.6649223249388982
SCYL1,0.2495579734399989,0.12957761734275164,0.11129162702962667,-0.011329659918544139,0.11866022355899167
SCYL2,0.1167604452343476,-0.03709584901875241,-0.06699752963327596,0.033264099669291405,0.13217407081051835
SCYL3,-0.07489391236671275,0.06184339867353875,0.33337932724016633,0.5676249105218766,-0.4502737239607506
SDAD1,0.18990308951723037,0.3618714500730616,0.6712922648849015,0.9266331849888009,1.2755643992634766
SDC1,-0.3824942611734171,-0.7760396671104448,-0.49289117017130607,-0.523127243333215,-1.1996437065315932
SDC2,0.20997110533778285,0.041536307041891485,-0.30333808792764533,-0.36590131617317107,0.24498043835084204
SDC3,-0.0387577132368072,0.09393800336545667,0.5000611450242464,1.0905932467798132,-1.4261615691550176
SDC4,0.35009864075968555,0.5147290027250772,0.685062292271295,0.5612055808617821,0.8522290685291309
SDCBP,0.27069973952887016,0.7304001312603775,0.34326323138743353,0.25691715714229624,0.5391554235733609
SDCBP2,1.3439562626094201,1.59922540507733,1.3486082747757924,1.425881787955381,0.03938464419946764
SDCCAG8,-0.16533222103980005,-0.49694008884351565,-0.7370315253042172,-0.4900716600588073,0.08731289762395654
SDE2,-0.07012632759853696,-0.06009297600059601,0.007459092470843683,0.3189805720142655,1.24632652134001
SDF2,-0.09189297976871537,-0.40937516153995857,-0.0067762555516564064,0.34547139170205265,0.37643040675161826
SDF2L1,-0.34792027969068157,-1.3443172644614239,-0.3100925391993782,-0.2235658550474787,-0.42000319838954686
SDF4,0.27833590849929657,0.2432984372302102,0.2859318597175513,0.5522002731673546,0.3701655976591749
SDHA,0.02674124738783257,-0.0914721206125705,0.0016201365110033918,0.0036772701385064215,-0.05682395043245316
SDHAF1,-0.20235904239804542,-0.42843623077558124,-0.4153496008890318,-0.33364882447618044,0.06076517671891962
SDHAF2,-0.2035740495862075,-0.5584281342705845,-0.19267484744568322,0.18960523003705398,0.1827485721834672
SDHAF3,-1.3228333309345177,-0.6957321420281063,-0.7730209059249764,-0.6756104102086101,-0.4622326405911122
SDHAF4,-0.5056696336469759,-0.2523725403964349,-0.7702195745244391,-0.17402070656053512,-0.9157061642034032
SDHAP2,0.38230315311099033,0.10940596573389907,0.23372124786281223,0.1838317144542429,0.5611338460622605
SDHB,0.1857793109978956,0.024788708873986123,0.08154332704345738,0.16740454308516592,0.04734401917313895
SDHC,-0.1592990052574562,-0.7302902529731244,-0.8803008890816094,-0.8847898404715345,-0.04880981335412064
SDHD,0.04583634431489222,-0.21622091326786724,-0.03278484509358648,0.06076675686228156,0.12898073978151608
SDR39U1,-0.07932868723436935,-0.3494125478562885,-0.7193874836390971,-1.4901684092055991,-0.9980563646268377
SDR42E1,-0.008739652701193876,-0.12112252711494904,0.4347301022649648,0.6196443249558486,0.4464670621259851
SDSL,0.2913261198113862,1.3463383284722468,1.383093749723254,2.4363928465824536,-0.43261044729763515
SEC11A,-0.24636946790395375,-0.3470916270369826,-0.5147182750786897,-0.4510195210339948,0.04007560646020994
SEC11C,0.1866629312805609,0.20140494596093667,0.6773882030556962,0.8170191024633261,-0.21017932035784306
SEC13,0.14379659868501232,0.0983143254025193,0.07324626223819827,0.3959477963164225,-0.04327254640351901
SEC14L1,-0.09158718991410524,-0.16067310491806602,-0.5808646207439817,-0.1140339407673438,0.12577257674356054
SEC14L1P1,0.17399889993043324,0.744997737949393,0.8320718328129044,0.16711344804669,2.1891050693764598
SEC14L2,-0.2393641728312903,-0.7033766237943069,-0.24087153651290089,-1.3237981912270262,-1.0824680797715849
SEC14L6,0.12306987260023464,0.2523194404564302,-0.11994792494336776,-0.32558269096139925,-0.08412171109931021
SEC16A,0.021352013508105568,-0.14382850314086815,0.16277370172348493,0.35646198944353236,0.32709473157326535
SEC16B,0.1525028705661659,1.7001151423525678,1.3262273067748533,0.7673070632132543,-0.1454859261157264
SEC22A,0.1124888974177234,0.1604536422088719,0.2985936950440126,0.47830423874957706,-0.01643131886677308
SEC22B,-0.12443014689625213,-0.695021010998782,-0.5667847272457374,-0.5845633490933604,-0.5072999885947228
SEC22C,-0.2051726782986114,-0.32300585543555554,-0.6371433367676522,-0.24623545958428672,-0.5090559135590856
SEC23A,-0.02498373033406261,-0.20848649001738204,-0.1313296390408752,-0.058997443934693826,0.06379799146554356
SEC23B,-0.01762804722049085,0.19856215604072622,0.4816435712480398,0.8909997266123572,-0.025140484215962027
SEC23IP,-0.036534999645162075,-0.14940830072837108,0.24007272845910943,0.3225618625636264,0.5994852765642206
SEC24A,-0.4017935477434474,-0.21281867221316464,-0.02342978752925963,0.6267334616572634,0.7751274428474445
SEC24B,0.18320543201557482,0.061035617659978184,-0.05031559045263218,-0.21459730725063195,0.723592111497312
SEC24C,0.1167324777691594,0.11094804151090436,0.7130186500493421,0.936141984796677,0.6235037797696459
SEC24D,-9.005949366181371e-4,0.43576228824495944,1.30272453159479,1.6980155642112067,0.48765529281196635
SEC31A,0.27834570795481217,0.7730090569565232,0.8768927300247181,1.0001692595772715,0.22358548726134628
SEC31B,1.1432462518979298,0.7763444699475007,0.3716588955291931,0.5966447920652338,-0.6901101685690895
SEC61A1,0.45131658966005117,0.28158458392704516,0.78449397918929,0.8982058115410199,0.16442902000408172
SEC61A2,0.0775130909298329,-0.3687542110165685,-0.06910065388012146,-0.18331832022289435,0.42187722284072376
SEC61B,0.12344368883057506,-0.0319638189629844,0.32719730759298465,0.7572891837516141,0.648150794528784
SEC61G,0.10616472002535199,0.01082055287621818,-0.1031242664544285,0.09677329469206798,0.23595504860867375
SEC62,0.10588105523901115,0.16376423489095834,0.17720405412240603,0.21360965243517294,0.3953275497785936
SEC63,0.04428914596811405,0.15696699993720825,0.09003686743187812,0.2653566860697128,0.5176286058657452
SECISBP2,-0.3661676740778635,-0.7409686640672722,-1.0025362062799417,-0.9417217816722039,-0.20628433774751828
SECISBP2L,0.010603620281699793,0.35492863192992913,0.3331646675118756,0.4141384764371523,0.6594816682600693
SECTM1,0.028609138906776632,0.44957104874248743,0.7819771418516237,1.0239462800716164,NA
SEH1L,0.2752942603195864,0.07401484664944431,-0.17104785179528675,-0.2413210807296091,-0.22263721443735376
SEL1L,0.306599369998561,0.1629328329479485,0.262065830001782,0.3906546020192915,0.2842660982162107
SEL1L3,-0.5494580189103144,-0.5902340422468402,-0.6508064824052807,-0.4458277256172529,-0.4851093095686204
SELENBP1,0.26120042074269667,0.07569767687851248,-0.23998204436276918,-0.9121596879757984,-0.3582738346577463
SELENOF,0.12964775878868032,0.027234747471207625,-0.08234037807206043,0.026985799791717797,0.056573947447847064
SELENOH,-0.24121472481456951,-0.6873473526622819,-0.655424638984108,-1.2354428444607852,-0.2786867970964625
SELENOI,-0.22484543743254826,-0.41210544575761604,-0.4141822487182164,-0.43145995718513686,-0.25963958078657084
SELENOK,0.03722273730482893,-0.08437397902095016,0.030580366755599078,0.04988986003017688,0.6474510190699698
SELENOM,0.30166983144572,0.12523015249755368,0.41892330353180973,0.5050205676547125,-0.04146565449130447
SELENON,-0.16899357436461315,-0.3645437813585984,-0.5777615472255383,-0.6402295062792069,-0.5010845485830667
SELENOO,-0.32117286153471714,0.006590391292366004,0.448075163924341,0.7223885235145847,-0.3511580871605877
SELENOS,0.3531328804019137,0.2333312164586636,0.10770661935325453,0.497753462864768,0.5387378623017629
SELENOT,0.26914105994122783,-0.17213544895313052,-0.1831570407953297,-0.11017819964917751,0.4226341602455223
SELENOW,0.04894387419173275,-0.3017593568476617,-0.09328860430728435,-0.47794021647205986,-0.16928824978379897
SELPLG,0.10519849795487647,1.2286844724386243,0.5454422545675424,2.2545252724632077,1.477456343132241
SEM1,0.053213902704054676,-0.1521743748759983,-0.24285327595264358,-0.16314127506231096,0.2102419671091294
SEMA3A,0.07305941913201044,0.2259750787491102,-0.23106115571669422,-1.5642574350046394,-0.2308687655642805
SEMA3B,0.44096418193823844,1.4748369771856653,0.8298194552979852,0.38288312456762497,-0.5804896976263265
SEMA3C,0.1296776468006693,0.8114203636895377,0.22780896060338018,NA,-0.5476883974840394
SEMA3E,-0.12011882316367893,-0.31074081821262406,-0.14578773820186908,-0.22409427838573587,-0.10097091006748769
SEMA3F,0.10751638592776736,0.5040837261777427,1.3271209494533274,1.697698323932128,0.2711387409330042
SEMA4B,0.5415231818179348,0.5717072724944766,0.020973222743181665,0.2417197617330341,-0.18826228835298528
SEMA4C,0.21843866882968063,0.3965645995911769,0.3030177903288667,0.6232352632923299,0.8884644751629758
SEMA4D,-0.09807945094262815,0.11646871450328358,0.09398919261961274,-0.06466187146613597,0.045490958503804836
SEMA4F,-0.0491114270408223,-0.10666287956177165,-0.32378920255801624,-1.183170112859525,-0.865618399907141
SEMA4G,0.09803091067561974,0.029498563604919554,0.28588441044852453,-0.3396746873458552,-0.1827509325269235
SEMA6A-AS1,-0.14921630356649573,NA,NA,NA,-0.01649842489796224
SEMA6B,0.1823675233622699,0.7771775133962314,0.7588500130518389,0.8613024393138387,-0.2791372524937704
SEMA6C,-0.18744003186742106,0.4391080419131549,-2.3327266257245708e-4,0.22952577112899003,-1.4912934625160899
SEMA6D,0.1913943928249578,0.26418494182602575,-0.1673161052627676,-0.1904090556663081,0.2546598911379029
SEMA7A,0.44478886249467464,-0.5186022860924944,-0.14452390207270535,-0.5137944299144801,0.6728513011750665
SENCR,-0.09858376676760451,-0.5131708970137583,-1.1275308766757595,-1.1939961042511964,-0.9794644127847786
SENP1,-0.22531394560891138,-0.5309653456625336,-0.41866244689863263,-0.5653595136907507,0.4582131519052633
SENP2,-0.2663833531870332,-0.7164916803912502,-0.574048587451607,-0.40668942007519515,-0.3368137606363578
SENP3,0.1882161183471523,-0.846140233892832,-0.6525703806063248,-0.30808781328478313,0.48856769706483677
SENP5,-0.049474114236512275,-0.20706480549060297,-0.2257031839041367,-0.20178235284925136,0.1028029726863552
SENP6,0.3154357633031853,0.34183774227965985,0.2815856619477073,0.27382361747098327,0.10089420556342474
SENP7,0.06451258707285074,0.31364424928250456,0.028999281190681177,-0.2451182208582602,0.4531535074878559
